inventory_id,store_id,region_code,product_id,category,stock_quantity,reorder_point,days_cover,last_restock_date,is_low_stock,is_ghost_stock,monthly_cost_of_carry_usd
INV-0002752,IR-FR-005,FR,SPL-0012,Sports & Leisure,186,41,28,2024-02-09,False,False,81.84
INV-0002610,IR-FR-004,FR,HNB-0010,Health & Beauty,158,36,23,2024-07-08,False,False,11.06
INV-0008411,IR-EG-019,EG,GRO-0011,Groceries & Fresh Food,44,23,24,2024-08-17,False,False,1.06
INV-0012096,IR-BR-012,BR,HNB-0016,Health & Beauty,117,43,28,2024-05-12,False,False,12.87
INV-0010253,IR-PK-012,PK,FAP-0013,Fashion & Apparel,22,43,11,2024-12-16,True,False,4.4
INV-0009416,IR-PK-005,PK,FAP-0016,Fashion & Apparel,146,33,7,2024-06-23,False,False,35.04
INV-0008065,IR-EG-016,EG,ELE-0005,Electronics & Appliances,48,40,19,2024-05-16,False,False,91.2
INV-0011662,IR-BR-009,BR,ELE-0002,Electronics & Appliances,114,31,26,2024-06-26,False,False,1185.6
INV-0007781,IR-EG-013,EG,SPL-0001,Sports & Leisure,28,10,84,2024-02-13,False,True,10.08
INV-0002955,IR-FR-007,FR,HOM-0015,Home & Living,137,26,9,2024-09-14,False,False,19.18
INV-0003882,IR-FR-015,FR,FAP-0002,Fashion & Apparel,79,33,29,2024-10-27,False,False,22.12
INV-0003799,IR-FR-014,FR,HOM-0019,Home & Living,143,29,16,2024-12-04,False,False,128.7
INV-0005145,IR-FR-025,FR,SPL-0005,Sports & Leisure,179,38,20,2024-09-22,False,False,128.88
INV-0009198,IR-PK-003,PK,HOM-0018,Home & Living,71,32,25,2024-10-15,False,False,26.98
INV-0009485,IR-PK-006,PK,GRO-0005,Groceries & Fresh Food,37,22,18,2024-06-21,False,False,2.37
INV-0007601,IR-EG-012,EG,FAP-0001,Fashion & Apparel,115,26,26,2024-11-04,False,False,41.4
INV-0006866,IR-EG-006,EG,ELE-0006,Electronics & Appliances,58,24,17,2024-04-09,False,False,75.4
INV-0006663,IR-EG-004,EG,HOM-0003,Home & Living,137,34,28,2024-03-21,False,False,49.32
INV-0010157,IR-PK-011,PK,HOM-0017,Home & Living,142,21,30,2024-01-23,False,False,34.08
INV-0001600,IR-UAE-014,UAE,ELE-0020,Electronics & Appliances,130,22,27,2024-11-13,False,False,143.0
INV-0013660,IR-BR-025,BR,HNB-0020,Health & Beauty,177,38,15,2024-12-20,False,False,10.97
INV-0000361,IR-UAE-004,UAE,GRO-0001,Groceries & Fresh Food,29,21,23,2024-03-15,False,False,2.61
INV-0011598,IR-BR-008,BR,HOM-0018,Home & Living,73,47,16,2024-03-10,False,False,27.74
INV-0013449,IR-BR-024,BR,GRO-0009,Groceries & Fresh Food,152,29,20,2024-10-22,False,False,4.56
INV-0004541,IR-FR-020,FR,SPL-0001,Sports & Leisure,110,33,12,2024-05-11,False,False,39.6
INV-0002022,IR-UAE-017,UAE,SPL-0002,Sports & Leisure,20,10,88,2024-03-08,False,True,5.6
INV-0008500,IR-EG-019,EG,HNB-0020,Health & Beauty,64,45,8,2024-07-14,False,False,3.97
INV-0009454,IR-PK-005,PK,HNB-0014,Health & Beauty,27,27,15,2024-01-25,False,False,15.12
INV-0000709,IR-UAE-006,UAE,SPL-0009,Sports & Leisure,18,10,83,2024-11-03,False,True,1.8
INV-0000032,IR-UAE-001,UAE,ELE-0012,Electronics & Appliances,177,25,12,2024-07-25,False,False,123.9
INV-0009369,IR-PK-005,PK,GRO-0009,Groceries & Fresh Food,54,44,11,2024-03-28,False,False,1.62
INV-0010984,IR-BR-003,BR,HOM-0004,Home & Living,180,50,19,2024-07-28,False,False,57.6
INV-0007365,IR-EG-010,EG,FAP-0005,Fashion & Apparel,110,21,17,2024-12-24,False,False,8.8
INV-0004534,IR-FR-020,FR,HNB-0014,Health & Beauty,72,28,28,2024-07-18,False,False,40.32
INV-0011029,IR-BR-003,BR,SPL-0009,Sports & Leisure,56,25,10,2024-11-11,False,False,5.6
INV-0007986,IR-EG-015,EG,HOM-0006,Home & Living,74,20,13,2024-11-08,False,False,26.64
INV-0005849,IR-FR-031,FR,HNB-0009,Health & Beauty,76,24,8,2024-05-15,False,False,7.9
INV-0006578,IR-EG-003,EG,HNB-0018,Health & Beauty,44,46,20,2024-01-12,True,False,7.48
INV-0013771,IR-BR-026,BR,HNB-0011,Health & Beauty,144,26,8,2024-07-13,False,False,80.64
INV-0008315,IR-EG-018,EG,ELE-0015,Electronics & Appliances,186,28,13,2024-07-02,False,False,539.4
INV-0000103,IR-UAE-001,UAE,SPL-0003,Sports & Leisure,11,10,78,2024-01-28,False,True,1.76
INV-0012078,IR-BR-012,BR,HOM-0018,Home & Living,119,42,19,2024-09-21,False,False,45.22
INV-0009690,IR-PK-007,PK,HNB-0010,Health & Beauty,84,25,26,2024-05-24,False,False,5.88
INV-0002914,IR-FR-007,FR,ELE-0014,Electronics & Appliances,25,26,26,2024-11-13,True,False,11.0
INV-0000469,IR-UAE-004,UAE,SPL-0009,Sports & Leisure,24,10,56,2024-08-22,False,True,2.4
INV-0008608,IR-EG-020,EG,HNB-0008,Health & Beauty,109,44,20,2024-10-02,False,False,52.32
INV-0009791,IR-PK-008,PK,HOM-0011,Home & Living,84,31,21,2024-08-26,False,False,11.76
INV-0004665,IR-FR-021,FR,SPL-0005,Sports & Leisure,168,40,19,2024-10-20,False,False,120.96
INV-0001624,IR-UAE-014,UAE,HOM-0004,Home & Living,99,42,12,2024-07-24,False,False,31.68
INV-0007802,IR-EG-014,EG,GRO-0002,Groceries & Fresh Food,135,23,10,2024-11-28,False,False,2.43
INV-0008355,IR-EG-018,EG,HOM-0015,Home & Living,154,30,24,2024-09-24,False,False,21.56
INV-0010126,IR-PK-011,PK,FAP-0006,Fashion & Apparel,50,28,30,2024-02-26,False,False,15.0
INV-0013758,IR-BR-026,BR,HOM-0018,Home & Living,58,41,12,2024-07-01,False,False,22.04
INV-0006175,IR-FR-034,FR,FAP-0015,Fashion & Apparel,38,30,17,2024-12-16,False,False,8.36
INV-0003370,IR-FR-011,FR,GRO-0010,Groceries & Fresh Food,74,38,17,2024-11-04,False,False,2.81
INV-0007746,IR-EG-013,EG,HOM-0006,Home & Living,190,38,10,2024-04-21,False,False,68.4
INV-0009231,IR-PK-003,PK,SPL-0011,Sports & Leisure,22,10,50,2024-10-08,False,True,14.08
INV-0003644,IR-FR-013,FR,FAP-0004,Fashion & Apparel,155,40,24,2024-02-13,False,False,18.6
INV-0004961,IR-FR-024,FR,FAP-0001,Fashion & Apparel,101,33,24,2024-10-01,False,False,36.36
INV-0006744,IR-EG-005,EG,ELE-0004,Electronics & Appliances,97,26,12,2024-12-03,False,False,87.3
INV-0005848,IR-FR-031,FR,HNB-0008,Health & Beauty,131,21,19,2024-08-23,False,False,62.88
INV-0004059,IR-FR-016,FR,HNB-0019,Health & Beauty,159,22,18,2024-02-23,False,False,13.36
INV-0012814,IR-BR-018,BR,HNB-0014,Health & Beauty,162,48,27,2024-03-03,False,False,90.72
INV-0008791,IR-EG-022,EG,ELE-0011,Electronics & Appliances,199,38,18,2024-12-07,False,False,111.44
INV-0003773,IR-FR-014,FR,FAP-0013,Fashion & Apparel,92,20,8,2024-09-21,False,False,18.4
INV-0004992,IR-FR-024,FR,HOM-0012,Home & Living,20,33,18,2024-10-02,True,False,3.2
INV-0004696,IR-FR-022,FR,GRO-0016,Groceries & Fresh Food,33,42,12,2024-05-18,True,False,4.95
INV-0004460,IR-FR-020,FR,GRO-0020,Groceries & Fresh Food,91,32,20,2024-07-24,False,False,5.64
INV-0006226,IR-FR-034,FR,SPL-0006,Sports & Leisure,90,36,9,2024-04-02,False,False,50.4
INV-0005020,IR-FR-024,FR,HNB-0020,Health & Beauty,162,49,16,2024-04-25,False,False,10.04
INV-0012168,IR-BR-013,BR,FAP-0008,Fashion & Apparel,133,50,14,2024-09-28,False,False,18.62
INV-0001990,IR-UAE-017,UAE,HOM-0010,Home & Living,166,35,30,2024-05-11,False,False,46.48
INV-0003985,IR-FR-016,FR,ELE-0005,Electronics & Appliances,56,34,15,2024-08-11,False,False,106.4
INV-0005557,IR-FR-029,FR,ELE-0017,Electronics & Appliances,169,25,21,2024-07-02,False,False,591.5
INV-0000182,IR-UAE-002,UAE,HOM-0002,Home & Living,26,23,28,2024-02-02,False,False,7.28
INV-0002895,IR-FR-007,FR,GRO-0015,Groceries & Fresh Food,174,27,14,2024-09-26,False,False,7.66
INV-0008461,IR-EG-019,EG,HOM-0001,Home & Living,173,28,17,2024-06-23,False,False,76.12
INV-0008629,IR-EG-020,EG,SPL-0009,Sports & Leisure,22,10,100,2024-11-07,False,True,2.2
INV-0004412,IR-FR-019,FR,HNB-0012,Health & Beauty,129,45,30,2024-12-13,False,False,20.12
INV-0007061,IR-EG-007,EG,SPL-0001,Sports & Leisure,30,10,110,2024-06-13,False,True,10.8
INV-0004047,IR-FR-016,FR,HNB-0007,Health & Beauty,192,50,18,2024-01-28,False,False,84.48
INV-0007454,IR-EG-011,EG,GRO-0014,Groceries & Fresh Food,199,24,14,2024-01-25,False,False,5.57
INV-0010051,IR-PK-010,PK,HNB-0011,Health & Beauty,24,39,22,2024-12-25,True,False,13.44
INV-0012573,IR-BR-016,BR,HNB-0013,Health & Beauty,21,41,10,2024-04-23,True,False,3.99
INV-0003858,IR-FR-015,FR,GRO-0018,Groceries & Fresh Food,199,28,12,2024-02-25,False,False,3.98
INV-0003839,IR-FR-014,FR,SPL-0019,Sports & Leisure,33,43,15,2024-10-25,True,False,5.28
INV-0008068,IR-EG-016,EG,ELE-0008,Electronics & Appliances,149,38,21,2024-12-05,False,False,923.8
INV-0000796,IR-UAE-007,UAE,HOM-0016,Home & Living,172,47,21,2024-01-05,False,False,96.32
INV-0012676,IR-BR-017,BR,HOM-0016,Home & Living,83,45,12,2024-10-17,False,False,46.48
INV-0009699,IR-PK-007,PK,HNB-0019,Health & Beauty,77,30,28,2024-11-24,False,False,6.47
INV-0006105,IR-FR-033,FR,SPL-0005,Sports & Leisure,126,48,13,2024-11-11,False,False,90.72
INV-0004760,IR-FR-022,FR,HOM-0020,Home & Living,142,23,14,2024-07-06,False,False,17.04
INV-0012783,IR-BR-018,BR,HOM-0003,Home & Living,95,50,10,2024-01-21,False,False,34.2
INV-0001685,IR-UAE-015,UAE,GRO-0005,Groceries & Fresh Food,178,28,25,2024-03-11,False,False,11.39
INV-0013748,IR-BR-026,BR,HOM-0008,Home & Living,104,20,30,2024-10-27,False,False,22.88
INV-0009226,IR-PK-003,PK,SPL-0006,Sports & Leisure,18,10,69,2024-10-18,False,True,10.08
INV-0008474,IR-EG-019,EG,HOM-0014,Home & Living,96,27,11,2024-12-21,False,False,17.28
INV-0012997,IR-BR-020,BR,ELE-0017,Electronics & Appliances,191,38,12,2024-11-02,False,False,668.5
INV-0003616,IR-FR-013,FR,GRO-0016,Groceries & Fresh Food,182,43,22,2024-11-24,False,False,27.3
INV-0002456,IR-FR-003,FR,FAP-0016,Fashion & Apparel,153,34,25,2024-08-08,False,False,36.72
INV-0009998,IR-PK-010,PK,ELE-0018,Electronics & Appliances,140,46,19,2024-02-10,False,False,266.0
INV-0003448,IR-FR-011,FR,HNB-0008,Health & Beauty,45,38,21,2024-06-26,False,False,21.6
INV-0002070,IR-UAE-018,UAE,ELE-0010,Electronics & Appliances,56,45,25,2024-01-15,False,False,20.16
INV-0000488,IR-UAE-005,UAE,GRO-0008,Groceries & Fresh Food,161,36,20,2024-07-17,False,False,2.25
INV-0011127,IR-BR-004,BR,HNB-0007,Health & Beauty,188,37,9,2024-03-13,False,False,82.72
INV-0013630,IR-BR-025,BR,HOM-0010,Home & Living,181,23,16,2024-09-03,False,False,50.68
INV-0008372,IR-EG-018,EG,HNB-0012,Health & Beauty,147,50,14,2024-05-10,False,False,22.93
INV-0002993,IR-FR-007,FR,SPL-0013,Sports & Leisure,130,39,19,2024-03-19,False,False,20.8
INV-0003121,IR-FR-009,FR,GRO-0001,Groceries & Fresh Food,89,46,24,2024-04-22,False,False,8.01
INV-0005383,IR-FR-027,FR,SPL-0003,Sports & Leisure,192,45,13,2024-10-28,False,False,30.72
INV-0011745,IR-BR-009,BR,SPL-0005,Sports & Leisure,56,44,27,2024-09-13,False,False,40.32
INV-0008273,IR-EG-017,EG,SPL-0013,Sports & Leisure,22,10,68,2024-09-09,False,True,3.52
INV-0000456,IR-UAE-004,UAE,HNB-0016,Health & Beauty,157,37,12,2024-10-20,False,False,17.27
INV-0013519,IR-BR-024,BR,HOM-0019,Home & Living,192,28,12,2024-06-07,False,False,172.8
INV-0007181,IR-EG-008,EG,SPL-0001,Sports & Leisure,14,10,85,2024-03-08,False,True,5.04
INV-0005538,IR-FR-029,FR,GRO-0018,Groceries & Fresh Food,136,38,7,2024-01-26,False,False,2.72
INV-0010979,IR-BR-003,BR,FAP-0019,Fashion & Apparel,87,42,9,2024-04-27,False,False,6.96
INV-0000281,IR-UAE-003,UAE,FAP-0001,Fashion & Apparel,161,33,25,2024-09-28,False,False,57.96
INV-0006889,IR-EG-006,EG,FAP-0009,Fashion & Apparel,184,43,20,2024-05-28,False,False,128.8
INV-0006272,IR-EG-001,EG,ELE-0012,Electronics & Appliances,25,23,7,2024-08-17,False,False,17.5
INV-0005497,IR-FR-028,FR,HNB-0017,Health & Beauty,158,34,15,2024-05-19,False,False,19.59
INV-0000400,IR-UAE-004,UAE,ELE-0020,Electronics & Appliances,154,37,16,2024-04-23,False,False,169.4
INV-0001115,IR-UAE-010,UAE,ELE-0015,Electronics & Appliances,162,43,20,2024-06-04,False,False,469.8
INV-0008560,IR-EG-020,EG,ELE-0020,Electronics & Appliances,25,39,24,2024-05-04,True,False,27.5
INV-0008413,IR-EG-019,EG,GRO-0013,Groceries & Fresh Food,122,43,10,2024-12-25,False,False,3.17
INV-0002453,IR-FR-003,FR,FAP-0013,Fashion & Apparel,153,20,29,2024-12-11,False,False,30.6
INV-0004630,IR-FR-021,FR,HOM-0010,Home & Living,55,43,12,2024-12-26,False,False,15.4
INV-0005822,IR-FR-031,FR,HOM-0002,Home & Living,42,37,29,2024-12-10,False,False,11.76
INV-0006150,IR-FR-034,FR,ELE-0010,Electronics & Appliances,184,39,23,2024-10-01,False,False,66.24
INV-0002302,IR-FR-002,FR,ELE-0002,Electronics & Appliances,185,41,14,2024-10-05,False,False,1924.0
INV-0009153,IR-PK-003,PK,ELE-0013,Electronics & Appliances,80,43,7,2024-05-23,False,False,136.0
INV-0007234,IR-EG-009,EG,ELE-0014,Electronics & Appliances,86,50,27,2024-07-10,False,False,37.84
INV-0002992,IR-FR-007,FR,SPL-0012,Sports & Leisure,198,32,22,2024-12-21,False,False,87.12
INV-0012829,IR-BR-018,BR,SPL-0009,Sports & Leisure,109,27,11,2024-05-15,False,False,10.9
INV-0003947,IR-FR-015,FR,SPL-0007,Sports & Leisure,186,32,13,2024-09-07,False,False,81.84
INV-0010098,IR-PK-011,PK,GRO-0018,Groceries & Fresh Food,129,21,21,2024-04-19,False,False,2.58
INV-0011435,IR-BR-007,BR,ELE-0015,Electronics & Appliances,50,47,29,2024-12-10,False,False,145.0
INV-0008230,IR-EG-017,EG,HOM-0010,Home & Living,25,43,12,2024-01-20,True,False,7.0
INV-0005240,IR-FR-026,FR,HOM-0020,Home & Living,172,44,29,2024-12-21,False,False,20.64
INV-0008995,IR-PK-001,PK,SPL-0015,Sports & Leisure,10,10,79,2024-04-15,False,True,5.6
INV-0004309,IR-FR-018,FR,SPL-0009,Sports & Leisure,162,30,12,2024-01-14,False,False,16.2
INV-0010769,IR-BR-001,BR,HNB-0009,Health & Beauty,56,31,25,2024-08-03,False,False,5.82
INV-0006339,IR-EG-001,EG,HNB-0019,Health & Beauty,45,28,10,2024-04-18,False,False,3.78
INV-0006287,IR-EG-001,EG,FAP-0007,Fashion & Apparel,185,23,16,2024-04-13,False,False,29.6
INV-0002860,IR-FR-006,FR,HNB-0020,Health & Beauty,167,28,26,2024-07-25,False,False,10.35
INV-0007683,IR-EG-013,EG,GRO-0003,Groceries & Fresh Food,105,31,26,2024-09-12,False,False,10.92
INV-0009602,IR-PK-007,PK,GRO-0002,Groceries & Fresh Food,191,32,28,2024-11-14,False,False,3.44
INV-0012797,IR-BR-018,BR,HOM-0017,Home & Living,115,30,23,2024-05-14,False,False,27.6
INV-0009404,IR-PK-005,PK,FAP-0004,Fashion & Apparel,104,32,30,2024-03-17,False,False,12.48
INV-0001140,IR-UAE-010,UAE,FAP-0020,Fashion & Apparel,59,27,22,2024-02-13,False,False,10.62
INV-0001079,IR-UAE-009,UAE,SPL-0019,Sports & Leisure,13,10,88,2024-08-03,False,True,2.08
INV-0007574,IR-EG-012,EG,GRO-0014,Groceries & Fresh Food,188,28,12,2024-01-12,False,False,5.26
INV-0002338,IR-FR-002,FR,FAP-0018,Fashion & Apparel,67,43,26,2024-01-25,False,False,18.76
INV-0009460,IR-PK-005,PK,HNB-0020,Health & Beauty,129,46,24,2024-09-14,False,False,8.0
INV-0000812,IR-UAE-007,UAE,HNB-0012,Health & Beauty,88,36,20,2024-09-04,False,False,13.73
INV-0013768,IR-BR-026,BR,HNB-0008,Health & Beauty,197,22,8,2024-04-09,False,False,94.56
INV-0008331,IR-EG-018,EG,FAP-0011,Fashion & Apparel,126,46,13,2024-08-11,False,False,70.56
INV-0012076,IR-BR-012,BR,HOM-0016,Home & Living,73,50,16,2024-08-11,False,False,40.88
INV-0011452,IR-BR-007,BR,FAP-0012,Fashion & Apparel,83,31,16,2024-04-06,False,False,24.9
INV-0012778,IR-BR-018,BR,FAP-0018,Fashion & Apparel,194,33,14,2024-10-08,False,False,54.32
INV-0012483,IR-BR-016,BR,GRO-0003,Groceries & Fresh Food,24,30,24,2024-06-26,True,False,2.5
INV-0010378,IR-PK-013,PK,FAP-0018,Fashion & Apparel,55,40,27,2024-07-10,False,False,15.4
INV-0010352,IR-PK-013,PK,ELE-0012,Electronics & Appliances,52,35,17,2024-05-28,False,False,36.4
INV-0002679,IR-FR-005,FR,ELE-0019,Electronics & Appliances,161,37,8,2024-12-04,False,False,135.24
INV-0010491,IR-PK-014,PK,FAP-0011,Fashion & Apparel,77,23,27,2024-01-26,False,False,43.12
INV-0009878,IR-PK-009,PK,ELE-0018,Electronics & Appliances,45,20,26,2024-11-13,False,False,85.5
INV-0001373,IR-UAE-012,UAE,FAP-0013,Fashion & Apparel,49,44,17,2024-09-18,False,False,9.8
INV-0001651,IR-UAE-014,UAE,HNB-0011,Health & Beauty,119,26,20,2024-12-18,False,False,66.64
INV-0005400,IR-FR-027,FR,SPL-0020,Sports & Leisure,28,23,15,2024-08-19,False,False,3.36
INV-0004795,IR-FR-022,FR,SPL-0015,Sports & Leisure,162,24,16,2024-10-15,False,False,90.72
INV-0007421,IR-EG-010,EG,SPL-0001,Sports & Leisure,8,10,105,2024-05-12,True,True,2.88
INV-0013059,IR-BR-020,BR,HNB-0019,Health & Beauty,131,47,29,2024-12-15,False,False,11.0
INV-0007022,IR-EG-007,EG,HOM-0002,Home & Living,41,27,10,2024-03-14,False,False,11.48
INV-0002930,IR-FR-007,FR,FAP-0010,Fashion & Apparel,150,27,28,2024-08-14,False,False,66.0
INV-0011954,IR-BR-011,BR,HOM-0014,Home & Living,97,22,11,2024-09-26,False,False,17.46
INV-0006215,IR-FR-034,FR,HNB-0015,Health & Beauty,99,45,12,2024-05-02,False,False,13.46
INV-0011579,IR-BR-008,BR,FAP-0019,Fashion & Apparel,140,34,22,2024-03-28,False,False,11.2
INV-0007337,IR-EG-010,EG,GRO-0017,Groceries & Fresh Food,71,27,12,2024-12-17,False,False,3.98
INV-0009612,IR-PK-007,PK,GRO-0012,Groceries & Fresh Food,36,42,27,2024-08-18,True,False,0.79
INV-0006336,IR-EG-001,EG,HNB-0016,Health & Beauty,118,43,17,2024-11-01,False,False,12.98
INV-0010754,IR-BR-001,BR,HOM-0014,Home & Living,163,37,15,2024-07-15,False,False,29.34
INV-0006518,IR-EG-003,EG,ELE-0018,Electronics & Appliances,67,21,30,2024-07-28,False,False,127.3
INV-0010611,IR-PK-015,PK,FAP-0011,Fashion & Apparel,39,45,16,2024-10-19,True,False,21.84
INV-0009394,IR-PK-005,PK,ELE-0014,Electronics & Appliances,118,21,10,2024-05-02,False,False,51.92
INV-0005959,IR-FR-032,FR,HOM-0019,Home & Living,176,42,24,2024-08-13,False,False,158.4
INV-0013200,IR-BR-021,BR,SPL-0020,Sports & Leisure,94,47,10,2024-12-10,False,False,11.28
INV-0000978,IR-UAE-009,UAE,GRO-0018,Groceries & Fresh Food,106,47,26,2024-05-07,False,False,2.12
INV-0002612,IR-FR-004,FR,HNB-0012,Health & Beauty,80,40,24,2024-02-04,False,False,12.48
INV-0008277,IR-EG-017,EG,SPL-0017,Sports & Leisure,11,10,52,2024-07-25,False,True,1.54
INV-0013014,IR-BR-020,BR,FAP-0014,Fashion & Apparel,22,36,26,2024-10-18,True,False,3.96
INV-0011268,IR-BR-005,BR,SPL-0008,Sports & Leisure,176,21,18,2024-08-23,False,False,21.12
INV-0008486,IR-EG-019,EG,HNB-0006,Health & Beauty,40,23,19,2024-07-25,False,False,6.0
INV-0012265,IR-BR-014,BR,ELE-0005,Electronics & Appliances,152,47,23,2024-11-27,False,False,288.8
INV-0001580,IR-UAE-014,UAE,GRO-0020,Groceries & Fresh Food,159,46,10,2024-09-28,False,False,9.86
INV-0010298,IR-PK-012,PK,HNB-0018,Health & Beauty,125,37,8,2024-05-03,False,False,21.25
INV-0006840,IR-EG-005,EG,SPL-0020,Sports & Leisure,22,10,63,2024-09-07,False,True,2.64
INV-0013395,IR-BR-023,BR,HOM-0015,Home & Living,92,30,18,2024-12-28,False,False,12.88
INV-0005628,IR-FR-029,FR,SPL-0008,Sports & Leisure,135,42,22,2024-02-20,False,False,16.2
INV-0008787,IR-EG-022,EG,ELE-0007,Electronics & Appliances,190,48,21,2024-05-22,False,False,1596.0
INV-0001108,IR-UAE-010,UAE,ELE-0008,Electronics & Appliances,56,24,26,2024-04-23,False,False,347.2
INV-0010745,IR-BR-001,BR,HOM-0005,Home & Living,162,23,7,2024-01-12,False,False,38.88
INV-0007583,IR-EG-012,EG,ELE-0003,Electronics & Appliances,49,43,20,2024-08-04,False,False,235.2
INV-0001007,IR-UAE-009,UAE,FAP-0007,Fashion & Apparel,131,23,21,2024-12-19,False,False,20.96
INV-0002010,IR-UAE-017,UAE,HNB-0010,Health & Beauty,108,21,29,2024-02-21,False,False,7.56
INV-0012137,IR-BR-013,BR,GRO-0017,Groceries & Fresh Food,30,34,30,2024-01-11,True,False,1.68
INV-0010112,IR-PK-011,PK,ELE-0012,Electronics & Appliances,116,34,9,2024-03-23,False,False,81.2
INV-0008380,IR-EG-018,EG,HNB-0020,Health & Beauty,84,47,21,2024-09-04,False,False,5.21
INV-0008632,IR-EG-020,EG,SPL-0012,Sports & Leisure,20,10,96,2024-04-08,False,True,8.8
INV-0001490,IR-UAE-013,UAE,FAP-0010,Fashion & Apparel,71,44,30,2024-09-25,False,False,31.24
INV-0006779,IR-EG-005,EG,FAP-0019,Fashion & Apparel,184,27,9,2024-07-17,False,False,14.72
INV-0000451,IR-UAE-004,UAE,HNB-0011,Health & Beauty,41,42,28,2024-06-04,True,False,22.96
INV-0001062,IR-UAE-009,UAE,SPL-0002,Sports & Leisure,18,10,114,2024-05-25,False,True,5.04
INV-0010532,IR-PK-014,PK,HNB-0012,Health & Beauty,138,26,26,2024-07-26,False,False,21.53
INV-0010706,IR-BR-001,BR,ELE-0006,Electronics & Appliances,20,43,26,2024-07-25,True,False,26.0
INV-0013327,IR-BR-023,BR,GRO-0007,Groceries & Fresh Food,91,35,8,2024-03-09,False,False,3.28
INV-0001369,IR-UAE-012,UAE,FAP-0009,Fashion & Apparel,47,43,8,2024-10-11,False,False,32.9
INV-0009865,IR-PK-009,PK,ELE-0005,Electronics & Appliances,133,22,24,2024-09-14,False,False,252.7
INV-0004751,IR-FR-022,FR,HOM-0011,Home & Living,142,34,25,2024-12-08,False,False,19.88
INV-0010874,IR-BR-002,BR,HOM-0014,Home & Living,47,37,20,2024-09-07,False,False,8.46
INV-0003577,IR-FR-012,FR,HNB-0017,Health & Beauty,60,28,29,2024-08-04,False,False,7.44
INV-0006553,IR-EG-003,EG,HOM-0013,Home & Living,113,24,20,2024-10-20,False,False,33.9
INV-0008870,IR-EG-022,EG,SPL-0010,Sports & Leisure,20,10,92,2024-09-26,False,True,8.8
INV-0010502,IR-PK-014,PK,HOM-0002,Home & Living,65,42,7,2024-04-10,False,False,18.2
INV-0004950,IR-FR-024,FR,ELE-0010,Electronics & Appliances,196,47,17,2024-03-20,False,False,70.56
INV-0007384,IR-EG-010,EG,HOM-0004,Home & Living,21,35,11,2024-07-12,True,False,6.72
INV-0003012,IR-FR-008,FR,GRO-0012,Groceries & Fresh Food,87,49,7,2024-07-04,False,False,1.91
INV-0007407,IR-EG-010,EG,HNB-0007,Health & Beauty,103,43,22,2024-05-24,False,False,45.32
INV-0009953,IR-PK-009,PK,SPL-0013,Sports & Leisure,8,10,110,2024-06-16,True,True,1.28
INV-0005698,IR-FR-030,FR,FAP-0018,Fashion & Apparel,190,42,20,2024-02-09,False,False,53.2
INV-0008710,IR-EG-021,EG,HOM-0010,Home & Living,71,28,30,2024-03-10,False,False,19.88
INV-0013128,IR-BR-021,BR,FAP-0008,Fashion & Apparel,197,29,27,2024-03-12,False,False,27.58
INV-0007360,IR-EG-010,EG,ELE-0020,Electronics & Appliances,79,42,11,2024-10-22,False,False,86.9
INV-0012624,IR-BR-017,BR,ELE-0004,Electronics & Appliances,104,21,19,2024-06-25,False,False,93.6
INV-0008360,IR-EG-018,EG,HOM-0020,Home & Living,57,22,13,2024-11-05,False,False,6.84
INV-0008993,IR-PK-001,PK,SPL-0013,Sports & Leisure,22,10,117,2024-09-12,False,True,3.52
INV-0007820,IR-EG-014,EG,GRO-0020,Groceries & Fresh Food,115,44,13,2024-04-11,False,False,7.13
INV-0006822,IR-EG-005,EG,SPL-0002,Sports & Leisure,29,10,89,2024-10-23,False,True,8.12
INV-0012856,IR-BR-019,BR,GRO-0016,Groceries & Fresh Food,148,48,22,2024-10-14,False,False,22.2
INV-0011433,IR-BR-007,BR,ELE-0013,Electronics & Appliances,116,38,8,2024-12-09,False,False,197.2
INV-0013005,IR-BR-020,BR,FAP-0005,Fashion & Apparel,176,41,26,2024-12-15,False,False,14.08
INV-0006754,IR-EG-005,EG,ELE-0014,Electronics & Appliances,80,22,26,2024-12-11,False,False,35.2
INV-0004106,IR-FR-017,FR,ELE-0006,Electronics & Appliances,142,35,17,2024-07-25,False,False,184.6
INV-0013283,IR-BR-022,BR,HNB-0003,Health & Beauty,100,36,27,2024-04-13,False,False,8.4
INV-0009826,IR-PK-008,PK,SPL-0006,Sports & Leisure,12,10,91,2024-10-24,False,True,6.72
INV-0001254,IR-UAE-011,UAE,FAP-0014,Fashion & Apparel,78,46,17,2024-01-04,False,False,14.04
